"congress_account_id","id","thomas_id","chamber","api_uri","first_name","middle_name","last_name","party","twitter_account","facebook_account","facebook_id","url","rss_url","domain","dw_nominate","ideal_point","seniority","next_election","state","missed_votes_pct","votes_with_party_pct","district","stdis","congress_account","description","statusesCount","followersCount","favoritesCount","friendsCount","personal_url","name","created","protected","verified","screenName","location","listedCount","followRequestSent","profileImageUrl"
"22831059","L000571","1960","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/L000571.json","Cynthia","M.","Lummis","R","CynthiaLummis","152754318103332","152754318103332","http://lummis.house.gov/","http://lummis.house.gov/news/rss.aspx","lummis.house.gov","0.92","0.869572573","6","2014","WY","4.84","90.66","1","WY1","cynthialummis","Proud to represent the people of Wyoming in the U.S. House of Representatives.",1131,9173,0,6168,"http://t.co/bSPiTCeFvE","Rep. Cynthia Lummis",2009-03-04 20:44:59,FALSE,TRUE,"CynthiaLummis","Wyoming and Washington D.C.",845,FALSE,"http://pbs.twimg.com/profile_images/87805738/Official_Photo_-_Compressed_normal.jpg"
"229197216","S001183","1994","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001183.json","David",NA,"Schweikert","R","RepDavid","repdavidschweikert","150338151681908","http://schweikert.house.gov/","http://schweikert.house.gov/rss/press-releases.xml","schweikert.house.gov","0.902","1.188537935","4",NA,"AZ","4.44","93.57","6","AZ6","repdavid","Serving Arizona's 6th District in the U.S. House of Representatives. #CharlieTakesDC is my famous pup.",2653,9198,159,1758,"http://t.co/97mxlp8MQv","Rep David Schweikert",2010-12-21 19:48:02,FALSE,TRUE,"RepDavid","Arizona",667,FALSE,"http://pbs.twimg.com/profile_images/378800000838004166/46d97689581cf77928605bfb22b78361_normal.jpeg"
"229592356","A000368","2075","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/A000368.json","Kelly",NA,"Ayotte","R","KellyAyotte","kellyayottenh","123436097729198","http://www.ayotte.senate.gov","http://www.ayotte.senate.gov/rss/","","0.442","0.768985434","3","2016","NH","0.81","83.88",NA,"NHNA","kellyayotte","",3671,29330,19,1415,NA,"Kelly Ayotte",2010-12-22 20:20:15,FALSE,TRUE,"KellyAyotte","",1211,FALSE,"http://pbs.twimg.com/profile_images/425087400247705600/pO1wHTzC_normal.jpeg"
"23124635","C001053","1742","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001053.json","Tom","","Cole","R","tomcoleok04","TomColeOK04","146497782066300","http://cole.house.gov/","http://cole.house.gov/rss.xml","cole.house.gov","0.424","0.612828862","12","2014","OK","4.97","93.95","4","OK4","tomcoleok04","Proudly serving and representing the Fourth District of Oklahoma in the U.S. House of Representatives",323,5577,15,77,"http://t.co/k6n50WFrmG","Rep. Tom Cole",2009-03-06 21:54:25,FALSE,TRUE,"tomcoleok04","Oklahoma",425,FALSE,"http://pbs.twimg.com/profile_images/3711483118/53a016e05d00c5a9193d62b73afc8583_normal.jpeg"
"231510077","C001091","2163","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001091.json","Joaquin",NA,"Castro","D","JoaquinCastrotx","326420614138023","326420614138023","http://castro.house.gov/","http://castro.house.gov/rss.xml","castro.house.gov","-0.383","-0.926943043","2",NA,"TX","4.44","93.71","20","TX20","joaquincastrotx","Serving Texas Congressional District 20 in the U.S. House of Representatives",2727,18611,16,518,"http://t.co/SBuEnv1k","Joaquin Castro ",2010-12-28 18:41:02,FALSE,TRUE,"JoaquinCastrotx","San Antonio, Texas",558,FALSE,"http://pbs.twimg.com/profile_images/1268126174/Joaquin_Castro_in_2008_normal.jpg"
"232992031","K000375","2025","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/K000375.json","Bill",NA,"Keating","D","USRepKeating","Congressman.Keating","183092598372008","http://keating.house.gov/","http://keating.house.gov/index.php?format=feed&amp;type=rss","keating.house.gov","-0.372","-0.894300489","4",NA,"MA","3.14","92.44","9","MA9","usrepkeating","Welcome to the official Twitter page of Congressman Bill Keating!",572,4132,1,587,"http://t.co/QaDOYmqOzS","Bill Keating",2011-01-01 23:58:47,FALSE,TRUE,"USRepKeating","Bourne, Ma",342,FALSE,"http://pbs.twimg.com/profile_images/3480569109/32c5236879506b46d940656410a2a82e_normal.jpeg"
"233693291","C001087","1989","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001087.json","Rick",NA,"Crawford","R","RepRickCrawford","RepRickCrawford","143344975723788","http://crawford.house.gov/","http://crawford.house.gov/news/rss.aspx","crawford.house.gov","0.478","0.771428668","4",NA,"AR","6.54","95.38","1","AR1","reprickcrawford","Representing Arkansas's First District in the United States Congress",1498,6917,25,978,"http://t.co/8JmttzqjRR","Rep Rick Crawford",2011-01-03 21:57:49,FALSE,TRUE,"RepRickCrawford","Washington, DC",477,FALSE,"http://pbs.twimg.com/profile_images/1215584918/Crawford_Resized_normal.jpg"
"233737858","J000293","2086","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/J000293.json","Ron",NA,"Johnson","R","SenRonJohnson","senronjohnson","186181661410703","http://www.ronjohnson.senate.gov","","www.ronjohnson.senate.gov/public/","0.735","1.234466478","3","2016","WI","2.98","91.62",NA,"WINA","senronjohnson","Tweets from Ron are signed -rj",849,22498,0,85,"http://t.co/uMmOdTCWwT","Senator Ron Johnson",2011-01-04 00:25:27,FALSE,TRUE,"SenRonJohnson","Oshkosh, WI",1183,FALSE,"http://pbs.twimg.com/profile_images/1213023547/Twitter_2_normal.jpg"
"233761277","H001057","2020","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001057.json","Tim",NA,"Huelskamp","R","conghuelskamp","congressmanhuelskamp","","http://huelskamp.house.gov/","http://huelskamp.house.gov/index.php?format=feed&amp;type=rss","huelskamp.house.gov","0.989","0.834577002","4",NA,"KS","1.31","89.67","1","KS1","conghuelskamp","Conservative representing Kansas First District in the U.S. House of Reps. http://t.co/QVnLuBoD",3660,10022,26,2124,"http://t.co/KiQoNwYcMr","Cong. Tim Huelskamp",2011-01-04 01:43:06,FALSE,TRUE,"CongHuelskamp","Washington, D.C. ",634,FALSE,"http://pbs.twimg.com/profile_images/1253830027/Congressman_Huelskamp_Official_Headshot__Compressed__normal.jpg"
"233842454","A000367","2029","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/A000367.json","Justin",NA,"Amash","R","repjustinamash","repjustinamash","173604349345646","http://amash.house.gov/","http://amash.house.gov/rss.xml","amash.house.gov","0.995","0.521346012","4",NA,"MI","0.00","77.91","3","MI3","repjustinamash","I have the highest ratio of sweet to not-so-sweet tweets of any Member of Congress. I defend #liberty & explain every vote @ http://t.co/x12EeiOMpZ.",6368,47938,6,2451,"http://t.co/Hsug7JUEea","Justin Amash",2011-01-04 07:09:11,FALSE,TRUE,"repjustinamash","Michigan's Third District",1596,FALSE,"http://pbs.twimg.com/profile_images/433676814901194752/Avu4osnG_normal.jpeg"
"233949261","H001058","2028","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001058.json","Bill",NA,"Huizenga","R","rephuizenga","RepHuizenga","145764842143763","http://huizenga.house.gov/","http://huizenga.house.gov/news/rss.aspx","huizenga.house.gov","0.905","1.140496045","4",NA,"MI","0.78","93.02","2","MI2","rephuizenga","I serve the people of the 2nd District of Michigan. Member of Financial Services Committee. Father of 5. Visit http://t.co/Rj7T6mD76d for even more!",3696,7512,1,3356,"http://t.co/F9UwL81Pr9","Rep. Bill Huizenga",2011-01-04 14:01:28,FALSE,TRUE,"RepHuizenga","2nd District, MI",498,FALSE,"http://pbs.twimg.com/profile_images/443039780276682753/UYej9mz0_normal.jpeg"
"234014087","W000808","2004","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000808.json","Frederica",NA,"Wilson","D","RepWilson","RepWilson","162327487151626","http://wilson.house.gov/","http://wilson.house.gov/common/rss//index.cfm?rss=49","wilson.house.gov","-0.441","-1.457812333","4",NA,"FL","2.48","96.38","24","FL24","repwilson","Congresswoman from the 24th District of Florida; former elementary school principal and school board member; grandmother of four beautiful grandkids",1543,6782,3,1324,"http://t.co/kFPGLDFQ6U","Frederica Wilson",2011-01-04 17:08:09,FALSE,TRUE,"RepWilson","Washington DC",475,FALSE,"http://pbs.twimg.com/profile_images/1473512093/FSW_normal.jpg"
"234022257","D000614","2072","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/D000614.json","Sean",NA,"Duffy","R","RepSeanDuffy","RepSeanDuffy","119657691436457","http://duffy.house.gov/","http://duffy.house.gov/rss.xml","duffy.house.gov","0.805","0.844672105","4",NA,"WI","2.88","92.73","7","WI7","repseanduffy","I am a devoted husband of one, proud father of six and the Representative for Wisconsin's Seventh District. Also at http://t.co/4stFCVEVQj.",1519,11575,271,2577,"http://t.co/DsrPiV6LqP","Sean Duffy",2011-01-04 17:28:01,FALSE,TRUE,"RepSeanDuffy","",686,FALSE,"http://pbs.twimg.com/profile_images/378800000176806565/59f4e2a7ffef37b67c857bc6ebb3fa7a_normal.jpeg"
"234053893","R000587","2073","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000587.json","Reid",NA,"Ribble","R","RepRibble","CongressmanReidRibble","157169920997203","http://ribble.house.gov/","http://ribble.house.gov/rss.xml","ribble.house.gov","0.906","1.135181027","4",NA,"WI","1.44","91.51","8","WI8","repribble","Proudly serving as the Representative for Wisconsin's 8th Congressional District.",603,6282,5,547,"http://t.co/4tAXA5I6D9","Reid Ribble",2011-01-04 18:55:59,FALSE,TRUE,"RepRibble","Appleton, WI",496,FALSE,"http://pbs.twimg.com/profile_images/1700729783/Ribble_High_Res_Head_Shot_normal.jpg"
"234057152","G000568","2070","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000568.json","Morgan",NA,"Griffith","R","RepMGriffith","RepMorganGriffith","141893975868919","http://morgangriffith.house.gov/","http://morgangriffith.house.gov/news/rss.aspx","morgangriffith.house.gov","0.87","0.621835537","4",NA,"VA","0.26","90.83","9","VA9","repmgriffith","Congressman Griffith represents the 9th District of Virginia in the U.S. House of Representatives.",660,6267,1,387,"http://t.co/DxAGNTJ5Ux","Morgan Griffith",2011-01-04 19:05:24,FALSE,TRUE,"RepMGriffith","9th District of Virginia",521,FALSE,"http://pbs.twimg.com/profile_images/1244240509/HMG2_normal.jpg"
"234128524","Y000064","2019","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/Y000064.json","Todd",NA,"Young","R","RepToddYoung","RepToddYoung","186203844738421","http://toddyoung.house.gov/","http://toddyoung.house.gov/common/rss//index.cfm?rss=49","toddyoung.house.gov","0.72","0.914094856","4",NA,"IN","1.18","96.43","9","IN9","reptoddyoung","I serve the people of #IN09 in Congress. Contact our offices at 812-288-3999 (Jeffersonville), 812-336-3000 (Bloomington) or 202-225-5315 (Washington, DC).",1904,6722,1,375,"http://t.co/zPVchT7xlK","Rep. Todd Young",2011-01-04 22:35:16,FALSE,TRUE,"RepToddYoung","Indiana's 9th District",524,FALSE,"http://pbs.twimg.com/profile_images/344513261574196636/3ffdf0ae2abc2689f14fc5f050abefb5_normal.jpeg"
"234374703","M001183","1983","Senate","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001183.json","Joe",NA,"Manchin III","D","Sen_JoeManchin","JoeManchinIII","10150135395755161","http://www.manchin.senate.gov","http://www.manchin.senate.gov/public/index.cfm/rss/feed","www.manchin.senate.gov","-0.111","-0.015628066","5","2018","WV","1.36","84.07",NA,"WVNA","sen_joemanchin","I proudly serve the people of West Virginia. Please do not hesitate to contact me to share your commonsense ideas, concerns or if you need assistance.",1895,21278,50,600,"http://t.co/ASuLRRCC","Senator Joe Manchin",2011-01-05 14:13:33,FALSE,TRUE,"Sen_JoeManchin","",889,FALSE,"http://pbs.twimg.com/profile_images/378800000740492560/78e7ad58ad4617c7cd45a2a591ac447c_normal.jpeg"
"234469322","W000809","1991","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000809.json","Steve",NA,"Womack","R","Rep_SteveWomack","RepSteveWomack","135898413136490","http://womack.house.gov/","http://womack.house.gov/news/rss.aspx","womack.house.gov","0.437","0.841037566","4",NA,"AR","0.00","97.39","3","AR3","rep_stevewomack","Proud to serve the folks of Arkansas's 3rd District. Follow me on Facebook: http://t.co/4x0cVXjXyo",2044,7160,3,1053,"http://t.co/gmfhnGxroU","Rep. Steve Womack",2011-01-05 18:53:03,FALSE,TRUE,"rep_stevewomack","Arkansas's 3rd District",478,FALSE,"http://pbs.twimg.com/profile_images/2043213363/Official_Pic_4_normal.jpg"
"234797704","S001189","2009","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001189.json","Austin",NA,"Scott","R","AustinScottGA08","RepAustinScott","131177916946914","http://austinscott.house.gov/","http://austinscott.house.gov/index.php?format=feed&amp;type=rss","austinscott.house.gov","0.782","1.070244541","4",NA,"GA","1.96","96.27","8","GA8","austinscottga08","I am proud to represent the 8th Congressional District of Georgia.",1154,6525,7,321,"http://t.co/GQwXIhub9a","Rep. Austin Scott",2011-01-06 16:01:46,FALSE,TRUE,"AustinScottGA08","Ashburn, GA",481,FALSE,"http://pbs.twimg.com/profile_images/1801707886/11-01-05_-_Ceremonial_Swearing_In_Photo__1__normal.jpg"
"234812598","B001275","2018","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001275.json","Larry",NA,"Bucshon","R","RepLarryBucshon","RepLarryBucshon","135670516492974","http://bucshon.house.gov/","http://bucshon.house.gov/rss.xml","bucshon.house.gov","0.61","1.044376906","4",NA,"IN","1.70","97.21","8","IN8","replarrybucshon","Congressman representing Hoosiers from #IN08. Doctor. Chair of the Subcommittee on Research. https://t.co/d7dhyJ8HKC",2559,6659,5,957,"http://t.co/UT2v2SuMuG","Larry Bucshon, MD",2011-01-06 16:45:56,FALSE,TRUE,"RepLarryBucshon","Indiana's 8th District  ",504,FALSE,"http://pbs.twimg.com/profile_images/3781635770/569620c6e7f294f1f1fed50b41b3ab77_normal.jpeg"
"234822928","G000563","2049","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000563.json","Bob",NA,"Gibbs","R","repbobgibbs","RepBobGibbs","191159267565100","http://gibbs.house.gov/","http://gibbs.house.gov/rss.xml","gibbs.house.gov","0.621","0.884381987","4",NA,"OH","1.44","96.42","7","OH7","repbobgibbs","R-OH; Chairman, T&I Subcommittee on Water Resources and Environment; Agriculture Comm; http://t.co/sXrcqLkW2r",1409,6861,6,3231,"http://t.co/VzILXQbxjn","Rep. Bob Gibbs",2011-01-06 17:17:21,FALSE,TRUE,"RepBobGibbs","US Congress",510,FALSE,"http://pbs.twimg.com/profile_images/1212121201/Gibbs_Official_Portrait_flag_twitter_normal.jpg"
"234837632","H001060","2069","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001060.json","Robert",NA,"Hurt","R","RepRobertHurt","RepRobertHurt","120068161395562","http://hurt.house.gov/","http://hurt.house.gov/index.cfm/rss/feed","hurt.house.gov","0.799","1.041496283","4",NA,"VA","1.44","96.55","5","VA5","reproberthurt","Congressman For Virginia's 5th District. You can also keep up with me on Facebook: http://t.co/4T8EI6C4",1514,6345,0,528,"http://t.co/ip4hUy0j5l","Rep. Robert Hurt ",2011-01-06 18:01:58,FALSE,TRUE,"RepRobertHurt","",465,FALSE,"http://pbs.twimg.com/profile_images/3047147960/eb2aad647f69d373b5db9521b13e8ffb_normal.jpeg"
"234906311","W000413","1222","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000413.json","Edward",NA,"Whitfield","R","repedwhitfield","RepEdWhitfield","91115765425","http://whitfield.house.gov/","http://whitfield.house.gov/rss.xml","whitfield.house.gov","0.526","0.749206114","20","2014","KY","2.48","94.91","1","KY1","repedwhitfield","Representative Ed Whitfield of Kentucky’s First Congressional District and Chairman of the House Subcommittee on Energy and Power.",225,3476,1,139,"http://t.co/AcRLH7PAM7","Rep. Ed Whitfield",2011-01-06 21:36:56,FALSE,TRUE,"RepEdWhitfield","Hopkinsville, KY",311,FALSE,"http://pbs.twimg.com/profile_images/378800000021033955/ca92142d10d6f8082d31529eb11a4767_normal.jpeg"
"234937222","G000564","2043","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000564.json","Chris",NA,"Gibson","R","RepChrisGibson","RepChrisGibson","190238567659779","http://gibson.house.gov/","http://gibson.house.gov/news/rss.aspx","gibson.house.gov","0.535","0.202238924","4",NA,"NY","1.05","76.35","19","NY19","repchrisgibson","Congressman for New York's 19th Congressional District, Army Veteran, Member of the House Agriculture and Armed Services Committees",669,5726,4,198,"http://t.co/aBSHGM8nMB","Chris Gibson",2011-01-06 23:23:12,FALSE,TRUE,"RepChrisGibson","Kinderhook, NY",438,FALSE,"http://pbs.twimg.com/profile_images/3110292088/11d68f75b310cd26c4b84ec750503acd_normal.jpeg"
"235190657","F000459","2061","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/F000459.json","Chuck",NA,"Fleischmann","R","RepChuck","repchuck","189998554345168","http://fleischmann.house.gov/","http://fleischmann.house.gov/rss.xml","fleischmann.house.gov","0.656","1.038711925","4",NA,"TN","1.18","96.83","3","TN3","repchuck","My official House office Twitter account. I work for the people of TN-03.",1029,5339,0,623,"http://t.co/BanS9JzDxx","Chuck Fleischmann",2011-01-07 15:46:29,FALSE,TRUE,"RepChuck","Washington, D.C./TN-03",439,FALSE,"http://pbs.twimg.com/profile_images/1451349147/TNFlag_normal.png"
"235217558","G000562","1998","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000562.json","Cory",NA,"Gardner","R","repcorygardner","CongressmanGardner","160924893954206","http://gardner.house.gov/","http://gardner.house.gov/rss.xml","gardner.house.gov","0.788","0.865588416","4",NA,"CO","2.09","92.79","4","CO4","repcorygardner","Proudly serving Colorado's 4th Congressional District.  This is my official congressional Twitter account. Tweets from Cory are signed -cg.",1477,5977,4,635,"http://t.co/eeCuuYHlAj","Rep. Cory Gardner ",2011-01-07 17:02:56,FALSE,TRUE,"repcorygardner","CD 4 - Colorado",417,FALSE,"http://pbs.twimg.com/profile_images/1377952803/Gardner_Mug_normal.jpg"
"235239775","G000569","2041","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000569.json","Mike",NA,"Grimm","R","repmichaelgrimm","","","http://grimm.house.gov/","http://grimm.house.gov/rss.xml","grimm.house.gov","0.344","0.371647199","4",NA,"NY","7.45","89.27","11","NY11","repmichaelgrimm","",292,7001,0,97,"http://t.co/98epL8aIfa","Rep. Michael Grimm",2011-01-07 18:08:22,FALSE,TRUE,"repmichaelgrimm","Staten Island, NY",431,FALSE,"http://pbs.twimg.com/profile_images/1645535472/Grimm_Facebook_normal.jpg"
"235251868","N000184","2060","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000184.json","Kristi",NA,"Noem","R","repkristinoem","","","http://noem.house.gov/","http://noem.house.gov/index.cfm/rss/feed","noem.house.gov","0.515","0.778166169","4",NA,"SD","3.27","94.86","1","SD1","repkristinoem","I'm South Dakota's lone Member of the U.S. House of Representatives.  I live in Castlewood, SD with my husband Bryon and three kids Kassidy, Kennedy & Booker.",1483,12733,16,332,"http://t.co/fEyTr9Km3c","Rep. Kristi Noem",2011-01-07 18:44:34,FALSE,TRUE,"RepKristiNoem","Castlewood & Washington",731,FALSE,"http://pbs.twimg.com/profile_images/3704034877/b71bcf5ae17a34d052ec2f2fca4d3cfe_normal.jpeg"
"235271965","P000588","1738","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000588.json","Steve",NA,"Pearce","R","RepStevePearce","RepStevePearce","180280568662135","http://pearce.house.gov/","http://pearce.house.gov/rss.xml","pearce.house.gov","0.799","0.874184403","4","2014","NM","1.83","92.01","2","NM2","repstevepearce","I represent New Mexico's Second Congressional District.  I am fighting to create jobs in NM and voice New Mexicans' other concerns in Washington.",2227,5781,1,688,"http://t.co/PzmnS9QEXX","Steve Pearce",2011-01-07 19:44:44,FALSE,TRUE,"RepStevePearce","Hobbs, NM",448,FALSE,"http://pbs.twimg.com/profile_images/3293055498/947a6b253223c153777fa4790018da34_normal.jpeg"
"235312723","D000616","2062","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/D000616.json","Scott",NA,"DesJarlais","R","DesJarlaisTN04","ScottDesJarlaisTN04","","http://desjarlais.house.gov/","http://desjarlais.house.gov/rss.xml","desjarlais.house.gov","0.733","1.047011045","4",NA,"TN","2.09","95.46","4","TN4","desjarlaistn04","Republican Congressman for Tennessee's 4th Congressional District.",1951,6181,4,1062,"http://t.co/omXrQSGbn2","Scott DesJarlais",2011-01-07 21:47:44,FALSE,TRUE,"DesJarlaisTN04","",495,FALSE,"http://pbs.twimg.com/profile_images/1264997339/DesJarlais.OfficialPhoto_normal.jpg"
"235373000","H001050","2010","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001050.json","Colleen",NA,"Hanabusa","D","RepHanabusa","169979129710178","169979129710178","http://hanabusa.house.gov/","http://hanabusa.house.gov/rss.xml","hanabusa.house.gov","-0.351","-0.975329037","4",NA,"HI","2.22","94.65","1","HI1","rephanabusa","Proudly Representing Hawaii's First Congressional District",946,5526,1,802,"http://t.co/ABQUBg2Ysv","Colleen Hanabusa",2011-01-08 01:13:45,FALSE,TRUE,"RepHanabusa","Washington, D.C.",394,FALSE,"http://pbs.twimg.com/profile_images/3245733042/ce2ba6c0d5e466b79b7dc59c8c0e5118_normal.jpeg"
"23600262","N000147","868","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000147.json","Eleanor","Holmes","Norton","D","EleanorNorton","CongresswomanNorton","61731840657","http://norton.house.gov/","http://www.norton.house.gov/index.php?format=feed&amp;type=rss","www.norton.house.gov","","","24","2014","DC","0.00","0.00","79","DC79","eleanornorton","Member of the U.S. Congress",937,11967,3,45,"http://t.co/eAj7qkFezL","Eleanor H. Norton",2009-03-10 14:47:46,FALSE,TRUE,"EleanorNorton","Washington, DC",830,FALSE,"http://pbs.twimg.com/profile_images/1178541582/DSC07240_ssp_lo_normal.jpg"
"236479311","N000185","2001","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000185.json","Richard",NA,"Nugent","R","RepRichNugent","RepRichNugent","183541871674897","http://nugent.house.gov/","http://nugent.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw","nugent.house.gov","0.766","0.87157041","4","2014","FL","4.31","93.03","11","FL11","reprichnugent","",64,2554,0,172,"http://t.co/AtlnqSnpuz","Rich Nugent",2011-01-10 17:48:59,FALSE,TRUE,"RepRichNugent","FL-05 and Washington DC",337,FALSE,"http://pbs.twimg.com/profile_images/1241504704/Nugent_Official_Photo_Large_normal.jpg"
"236511574","P000595","1929","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000595.json","Gary",NA,"Peters","D","RepGaryPeters","RepGaryPeters","88851604323","http://peters.house.gov/","http://peters.house.gov/youtube-video-feed/youtube-video-feed/","peters.house.gov","-0.25","-0.606513783","6","2014","MI","1.44","85.68","14","MI14","repgarypeters","Member of Congress proudly representing Michigan's 14th District.",1230,5548,0,311,"http://t.co/X4ag8rN09X","Gary Peters",2011-01-10 19:17:36,FALSE,TRUE,"RepGaryPeters","",394,FALSE,"http://pbs.twimg.com/profile_images/3060234013/05ce1c88d08776976052ba85976497dd_normal.jpeg"
"236899846","H001051","2044","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001051.json","Richard",NA,"Hanna","R","RepRichardHanna","reprichardhanna","172284859480630","http://hanna.house.gov/","http://hanna.house.gov/rss/press1.xml","hanna.house.gov","0.593","0.37674765","4",NA,"NY","4.71","87.65","22","NY22","reprichardhanna","A self-made businessman, husband and father committed to representing the people of New York's 22nd Congressional District.",2159,6784,2,404,"http://t.co/ZiSIYVANMc","Rep. Richard Hanna",2011-01-11 16:34:58,FALSE,TRUE,"RepRichardHanna","",476,FALSE,"http://pbs.twimg.com/profile_images/1831796855/HANN9330_normal.jpg"
"236916916","R000586","2048","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000586.json","Jim",NA,"Renacci","R","repjimrenacci","repjimrenacci","187639524595278","http://renacci.house.gov/","http://renacci.house.gov/common/rss//index.cfm?rss=25","renacci.house.gov","0.717","0.821336581","4",NA,"OH","0.39","93.04","16","OH16","repjimrenacci","Serving my second term representing the great people of the 16th district of Ohio in the House of Representatives.",1696,6906,0,541,"http://t.co/Ugw15iFY0K","Rep. Jim Renacci",2011-01-11 17:20:35,FALSE,TRUE,"RepJimRenacci","",496,FALSE,"http://pbs.twimg.com/profile_images/1245325976/Twitter_Pic_normal.jpg"
"23712174","H001045","1933","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001045.json","Gregg",NA,"Harper","R","GreggHarper","GreggHarper","48248435938","http://harper.house.gov/","http://harper.house.gov/rss.xml","harper.house.gov","0.522","0.630100613","6","2014","MS","0.78","94.33","3","MS3","greggharper","Devoted husband. Loving father. Principled conservative.",1899,10382,0,370,"http://t.co/aOKyO7wSYD","Gregg Harper",2009-03-11 03:02:52,FALSE,TRUE,"GreggHarper","Pearl, Mississippi",708,FALSE,"http://pbs.twimg.com/profile_images/378800000539660022/371fe76325f2db01a27c1ad96d4a805d_normal.png"
"237299871","B001274","1987","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001274.json","Mo",NA,"Brooks","R","RepMoBrooks","155220881193244","155220881193244","http://brooks.house.gov/","http://brooks.house.gov/rss/press-releases.xml","brooks.house.gov","0.818","0.920906925","4",NA,"AL","1.05","93.26","5","AL5","repmobrooks","Thanks for following me. I'm the Congressman for Alabama's Fifth District and this is my official Twitter page. It's an honor to serve you.",347,6775,0,1963,"http://t.co/XErdLh9N6C","Mo Brooks",2011-01-12 14:46:14,FALSE,TRUE,"RepMoBrooks","Alabama",565,FALSE,"http://pbs.twimg.com/profile_images/3253062018/1745ec9085ff4db219c69bd7ffb2e7fc_normal.jpeg"
"237312687","F000461","2065","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/F000461.json","Bill",NA,"Flores","R","RepBillFlores","RepBillFlores","146176682102245","http://flores.house.gov/","http://flores.house.gov/common/rss//index.cfm?rss=25","flores.house.gov","0.801","1.353572211","4",NA,"TX","2.09","93.86","17","TX17","repbillflores","I serve hardworking Texas families -- to #RebuildTheAmericanDream, and to grow opportunities for more good American jobs and better paychecks.",2775,7650,60,1496,"http://t.co/KhFWx7QKwG","Rep. Bill Flores",2011-01-12 15:20:23,FALSE,TRUE,"RepBillFlores","17th District of Texas",580,FALSE,"http://pbs.twimg.com/profile_images/1213759025/FloresSwearing-in_Facebook_normal.jpg"
"237348797","G000566","2058","House","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000566.json","Trey",NA,"Gowdy","R","tgowdysc","143059759084016","143059759084016","http://gowdy.house.gov/","http://gowdy.house.gov/news/rss.aspx","gowdy.house.gov","0.898","1.342318352","4",NA,"SC","1.83","94.67","4","SC4","tgowdysc","Congressman for South Carolina's 4th District.",1024,60478,0,362,"http://t.co/AjWmM2R00J","Trey Gowdy",2011-01-12 16:57:04,FALSE,TRUE,"TGowdySC","",1318,FALSE,"http://pbs.twimg.com/profile_images/2645914142/1db583fce6f8817de7b50db3aad73d47_normal.jpeg"
