"cov","out","day","data_type","lwr","pe","upr"
"Republican Supporters","Democrats in Congress",60,"Effect of a one time 10 percentage point attention increase at day 0",3.887635168335,4.29829900213422,4.38164367827254
"Republican Supporters","Democrats in Congress",60,"Effect of a structural 10 percentage point attention increase at day 0",7.9860557518932,8.8285414380985,8.99367491566069
"Republican Supporters","Media",1,"Effect of a one time 10 percentage point attention increase at day 0",0.12113157565072,0.15377186421285,0.197119081827658
"Republican Supporters","Media",1,"Effect of a structural 10 percentage point attention increase at day 0",0.12113157565072,0.15377186421285,0.197119081827658
"Republican Supporters","Media",2,"Effect of a one time 10 percentage point attention increase at day 0",0.230598347884429,0.291064745613917,0.365289867733549
"Republican Supporters","Media",2,"Effect of a structural 10 percentage point attention increase at day 0",0.309972266505315,0.391826874486136,0.494456139001477
"Republican Supporters","Media",3,"Effect of a one time 10 percentage point attention increase at day 0",0.271463882892475,0.35110524700472,0.448332963922826
"Republican Supporters","Media",3,"Effect of a structural 10 percentage point attention increase at day 0",0.471328086779696,0.603730213214261,0.767044312560156
"Republican Supporters","Media",4,"Effect of a one time 10 percentage point attention increase at day 0",0.360145093839065,0.470030529303684,0.583459523837063
"Republican Supporters","Media",4,"Effect of a structural 10 percentage point attention increase at day 0",0.658389241387345,0.852221569755429,1.06909373622439
"Republican Supporters","Media",5,"Effect of a one time 10 percentage point attention increase at day 0",0.469336018390689,0.591944696519386,0.708928985746429
"Republican Supporters","Media",5,"Effect of a structural 10 percentage point attention increase at day 0",0.880505727808053,1.12455613053678,1.37670263504922
"Republican Supporters","Media",6,"Effect of a one time 10 percentage point attention increase at day 0",0.560441020408748,0.698143817658041,0.819667446298976
"Republican Supporters","Media",6,"Effect of a structural 10 percentage point attention increase at day 0",1.10489074371857,1.39323152722962,1.66906632511597
"Republican Supporters","Media",7,"Effect of a one time 10 percentage point attention increase at day 0",0.646308883071843,0.800381101873797,0.927095665360394
"Republican Supporters","Media",7,"Effect of a structural 10 percentage point attention increase at day 0",1.32222989882155,1.65173730412492,1.94421268852954
"Republican Supporters","Media",8,"Effect of a one time 10 percentage point attention increase at day 0",0.729830735079674,0.899049956126696,1.03885001382636
"Republican Supporters","Media",8,"Effect of a structural 10 percentage point attention increase at day 0",1.52954949053828,1.89655259288623,2.20896612874815
"Republican Supporters","Media",9,"Effect of a one time 10 percentage point attention increase at day 0",0.802900569748386,0.987859824876048,1.14028162621937
"Republican Supporters","Media",9,"Effect of a structural 10 percentage point attention increase at day 0",1.71782524281419,2.12028980899017,2.45457995894511
"Republican Supporters","Media",10,"Effect of a one time 10 percentage point attention increase at day 0",0.869546688535547,1.06866230596465,1.23094703080401
"Republican Supporters","Media",10,"Effect of a structural 10 percentage point attention increase at day 0",1.88604330601788,2.32099218207442,2.67582634325585
"Republican Supporters","Media",11,"Effect of a one time 10 percentage point attention increase at day 0",0.932216897450235,1.14970079727471,1.3196972252117
"Republican Supporters","Media",11,"Effect of a structural 10 percentage point attention increase at day 0",2.03649429826038,2.50619244194527,2.87869942323545
"Republican Supporters","Media",12,"Effect of a one time 10 percentage point attention increase at day 0",0.992507137403784,1.22817731552098,1.40406507358286
"Republican Supporters","Media",12,"Effect of a structural 10 percentage point attention increase at day 0",2.17283910113497,2.67873462319965,3.06543126834221
"Republican Supporters","Media",13,"Effect of a one time 10 percentage point attention increase at day 0",1.04726450964888,1.30090375476186,1.47485709554517
"Republican Supporters","Media",13,"Effect of a structural 10 percentage point attention increase at day 0",2.29483576201783,2.83769515301059,3.22870532143469
"Republican Supporters","Media",14,"Effect of a one time 10 percentage point attention increase at day 0",1.09925733709282,1.3692128303871,1.54074218300185
"Republican Supporters","Media",14,"Effect of a structural 10 percentage point attention increase at day 0",2.40535231469656,2.98400431775257,3.37259550072797
"Republican Supporters","Media",15,"Effect of a one time 10 percentage point attention increase at day 0",1.14759730623179,1.43172775757036,1.60086716391022
"Republican Supporters","Media",15,"Effect of a structural 10 percentage point attention increase at day 0",2.5056007290733,3.11709660684829,3.49928041938118
"Republican Supporters","Media",16,"Effect of a one time 10 percentage point attention increase at day 0",1.19252117775377,1.48965064691398,1.65854601834402
"Republican Supporters","Media",16,"Effect of a structural 10 percentage point attention increase at day 0",2.59674482336905,3.23797270538825,3.61374980642731
"Republican Supporters","Media",17,"Effect of a one time 10 percentage point attention increase at day 0",1.23470256732135,1.54424607291883,1.71198541063534
"Republican Supporters","Media",17,"Effect of a structural 10 percentage point attention increase at day 0",2.68027072752161,3.34867091139158,3.71760785015255
"Republican Supporters","Media",18,"Effect of a one time 10 percentage point attention increase at day 0",1.27489892808874,1.59650754044397,1.76291323151405
"Republican Supporters","Media",18,"Effect of a structural 10 percentage point attention increase at day 0",2.75789539961754,3.45154696401574,3.81357079949774
"Republican Supporters","Media",19,"Effect of a one time 10 percentage point attention increase at day 0",1.31319128801617,1.64639509292032,1.8132011921045
"Republican Supporters","Media",19,"Effect of a structural 10 percentage point attention increase at day 0",2.83078056942238,3.54809688038862,3.90524273446962
"Republican Supporters","Media",20,"Effect of a one time 10 percentage point attention increase at day 0",1.34916935202321,1.69345475798568,1.8605874092889
"Republican Supporters","Media",20,"Effect of a structural 10 percentage point attention increase at day 0",2.89921168093831,3.63879930563451,3.99263786359345
"Republican Supporters","Media",21,"Effect of a one time 10 percentage point attention increase at day 0",1.38290099523283,1.73748339598425,1.9048825618241
"Republican Supporters","Media",21,"Effect of a structural 10 percentage point attention increase at day 0",2.9633582897853,3.72369421563335,4.07538409592221
"Republican Supporters","Media",22,"Effect of a one time 10 percentage point attention increase at day 0",1.4142876707617,1.77843806044207,1.94594291872231
"Republican Supporters","Media",22,"Effect of a structural 10 percentage point attention increase at day 0",3.02316725878669,3.80270655215931,4.15294791439414
"Republican Supporters","Media",23,"Effect of a one time 10 percentage point attention increase at day 0",1.44364377661945,1.81684867534538,1.98457313724422
"Republican Supporters","Media",23,"Effect of a structural 10 percentage point attention increase at day 0",3.07886397511844,3.87626664309865,4.22567639653848
"Republican Supporters","Media",24,"Effect of a one time 10 percentage point attention increase at day 0",1.47133716163672,1.85322211105056,2.0232706382304
"Republican Supporters","Media",24,"Effect of a structural 10 percentage point attention increase at day 0",3.13091956241176,3.94511814968016,4.29622772815035
"Republican Supporters","Media",25,"Effect of a one time 10 percentage point attention increase at day 0",1.4962589320547,1.88789309549288,2.06004660644332
"Republican Supporters","Media",25,"Effect of a structural 10 percentage point attention increase at day 0",3.17849035437744,4.01003246702036,4.36428368012729
"Republican Supporters","Media",26,"Effect of a one time 10 percentage point attention increase at day 0",1.51911562284891,1.92092504940874,2.09496623380155
"Republican Supporters","Media",26,"Effect of a structural 10 percentage point attention increase at day 0",3.22168653200464,4.07152426488793,4.42957572914114
"Republican Supporters","Media",27,"Effect of a one time 10 percentage point attention increase at day 0",1.54070375459956,1.95221782228964,2.12866163571578
"Republican Supporters","Media",27,"Effect of a structural 10 percentage point attention increase at day 0",3.26137042223385,4.12977487971857,4.49248917455807
"Republican Supporters","Media",28,"Effect of a one time 10 percentage point attention increase at day 0",1.56091703235903,1.98169975221625,2.16107495658117
"Republican Supporters","Media",28,"Effect of a structural 10 percentage point attention increase at day 0",3.29799267627908,4.18477908527742,4.55317328148155
"Republican Supporters","Media",29,"Effect of a one time 10 percentage point attention increase at day 0",1.57978277694758,2.00943904343412,2.19174904975817
"Republican Supporters","Media",29,"Effect of a structural 10 percentage point attention increase at day 0",3.3318473488415,4.23655739372184,4.61122070949687
"Republican Supporters","Media",30,"Effect of a one time 10 percentage point attention increase at day 0",1.59749726634521,2.03564540945698,2.22081539255951
"Republican Supporters","Media",30,"Effect of a structural 10 percentage point attention increase at day 0",3.36329011143951,4.28529586402844,4.66644658223499
"Republican Supporters","Media",31,"Effect of a one time 10 percentage point attention increase at day 0",1.6142614154064,2.06053504722648,2.24840964603327
"Republican Supporters","Media",31,"Effect of a structural 10 percentage point attention increase at day 0",3.39272363843381,4.33129996438897,4.71883249876005
"Republican Supporters","Media",32,"Effect of a one time 10 percentage point attention increase at day 0",1.63020910594801,2.08425605515423,2.27465195476475
"Republican Supporters","Media",32,"Effect of a structural 10 percentage point attention increase at day 0",3.42051525949493,4.37488614685712,4.76847282124102
"Republican Supporters","Media",33,"Effect of a one time 10 percentage point attention increase at day 0",1.64537627952265,2.10685911968852,2.29961005450553
"Republican Supporters","Media",33,"Effect of a structural 10 percentage point attention increase at day 0",3.44690334838543,4.41628059232429,4.81548597622167
"Republican Supporters","Media",34,"Effect of a one time 10 percentage point attention increase at day 0",1.65973739880244,2.12833559433658,2.32331919377098
"Republican Supporters","Media",34,"Effect of a structural 10 percentage point attention increase at day 0",3.47197642456662,4.45559164848889,4.85997184347167
"Republican Supporters","Media",35,"Effect of a one time 10 percentage point attention increase at day 0",1.67327314593949,2.14868560752624,2.34581992031873
"Republican Supporters","Media",35,"Effect of a structural 10 percentage point attention increase at day 0",3.49573490231452,4.4928614298606,4.90202463899924
"Republican Supporters","Media",36,"Effect of a one time 10 percentage point attention increase at day 0",1.68601784245069,2.16796041334991,2.36717901132786
"Republican Supporters","Media",36,"Effect of a structural 10 percentage point attention increase at day 0",3.51818127721483,4.52814308109584,4.9417629026702
"Republican Supporters","Media",37,"Effect of a one time 10 percentage point attention increase at day 0",1.6980538174923,2.18625498601194,2.38748016786801
"Republican Supporters","Media",37,"Effect of a structural 10 percentage point attention increase at day 0",3.53937339826819,4.56154377604395,4.9793368522251
"Republican Supporters","Media",38,"Effect of a one time 10 percentage point attention increase at day 0",1.70972951029898,2.20366884043179,2.40680390898089
"Republican Supporters","Media",38,"Effect of a structural 10 percentage point attention increase at day 0",3.55967594868028,4.59321262977865,5.01491256931253
"Republican Supporters","Media",39,"Effect of a one time 10 percentage point attention increase at day 0",1.72195291273944,2.2202752402845,2.4252143817644
"Republican Supporters","Media",39,"Effect of a structural 10 percentage point attention increase at day 0",3.58021671129495,4.62330081318992,5.04864844490246
"Republican Supporters","Media",40,"Effect of a one time 10 percentage point attention increase at day 0",1.73359945539153,2.23611107284968,2.44275596930704
"Republican Supporters","Media",40,"Effect of a structural 10 percentage point attention increase at day 0",3.60058523334158,4.65192487068203,5.08067653830373
"Republican Supporters","Media",41,"Effect of a one time 10 percentage point attention increase at day 0",1.74467652533969,2.25119122935336,2.45946160628798
"Republican Supporters","Media",41,"Effect of a structural 10 percentage point attention increase at day 0",3.62047110004436,4.67915730577609,5.11109941785859
"Republican Supporters","Media",42,"Effect of a one time 10 percentage point attention increase at day 0",1.75518818639908,2.26553292205176,2.47536532311563
"Republican Supporters","Media",42,"Effect of a structural 10 percentage point attention increase at day 0",3.63965024025174,4.70504526331593,5.14000149371503
"Republican Supporters","Media",43,"Effect of a one time 10 percentage point attention increase at day 0",1.76515401971709,2.27917051288584,2.49050867902356
"Republican Supporters","Media",43,"Effect of a structural 10 percentage point attention increase at day 0",3.65798305472496,4.72963795283409,5.16746340812794
"Republican Supporters","Media",44,"Effect of a one time 10 percentage point attention increase at day 0",1.77461134353272,2.29215293448136,2.50493808125799
"Republican Supporters","Media",44,"Effect of a structural 10 percentage point attention increase at day 0",3.67540875618088,4.75300195710077,5.19356891340419
"Republican Supporters","Media",45,"Effect of a one time 10 percentage point attention increase at day 0",1.78360414016093,2.30453057231312,2.51869818246017
"Republican Supporters","Media",45,"Effect of a structural 10 percentage point attention increase at day 0",3.69192566004576,4.77521774187606,5.21840273221642
"Republican Supporters","Media",46,"Effect of a one time 10 percentage point attention increase at day 0",1.79216968627317,2.31634351149373,2.53182682709086
"Republican Supporters","Media",46,"Effect of a structural 10 percentage point attention increase at day 0",3.70756532779997,4.79636519739265,5.24204401357125
"Republican Supporters","Media",47,"Effect of a one time 10 percentage point attention increase at day 0",1.80033133498245,2.32761791906473,2.54435409210323
"Republican Supporters","Media",47,"Effect of a structural 10 percentage point attention increase at day 0",3.72237279367028,4.81651036738992,5.26456106664698
"Republican Supporters","Media",48,"Effect of a one time 10 percentage point attention increase at day 0",1.80810143856124,2.33837139337993,2.55630545547125
"Republican Supporters","Media",48,"Effect of a structural 10 percentage point attention increase at day 0",3.7363902682556,4.83570216984706,5.28601115557687
"Republican Supporters","Media",49,"Effect of a one time 10 percentage point attention increase at day 0",1.81549020051203,2.34862171909896,2.56770611075881
"Republican Supporters","Media",49,"Effect of a structural 10 percentage point attention increase at day 0",3.74965456248559,4.85397917805169,5.30644477895842
"Republican Supporters","Media",50,"Effect of a one time 10 percentage point attention increase at day 0",1.82251279938366,2.35839220964292,2.57858314991896
"Republican Supporters","Media",50,"Effect of a structural 10 percentage point attention increase at day 0",3.76220254737807,4.87137951601814,5.32591069346648
"Republican Supporters","Media",51,"Effect of a one time 10 percentage point attention increase at day 0",1.82919062677259,2.36771093199469,2.58896475793959
"Republican Supporters","Media",51,"Effect of a structural 10 percentage point attention increase at day 0",3.77407625455668,4.88794652353223,5.34445834614371
"Republican Supporters","Media",52,"Effect of a one time 10 percentage point attention increase at day 0",1.83554746851589,2.37660607918742,2.59887793462868
"Republican Supporters","Media",52,"Effect of a structural 10 percentage point attention increase at day 0",3.78532263840108,4.90372768290331,5.36213708276812
"Republican Supporters","Media",53,"Effect of a one time 10 percentage point attention increase at day 0",1.84160440463119,2.38510161133641,2.60834667272854
"Republican Supporters","Media",53,"Effect of a structural 10 percentage point attention increase at day 0",3.79598863214922,4.91876939534522,5.37899370480227
"Republican Supporters","Media",54,"Effect of a one time 10 percentage point attention increase at day 0",1.84737704248461,2.39321595374502,2.61739169060884
"Republican Supporters","Media",54,"Effect of a structural 10 percentage point attention increase at day 0",3.80611540657619,4.9331121778517,5.39507054365043
"Republican Supporters","Media",55,"Effect of a one time 10 percentage point attention increase at day 0",1.85287650164037,2.40096397680026,2.62603161485966
"Republican Supporters","Media",55,"Effect of a structural 10 percentage point attention increase at day 0",3.81573563894872,4.94678950827526,5.41040536990851
"Republican Supporters","Media",56,"Effect of a one time 10 percentage point attention increase at day 0",1.85811262016366,2.40836018665197,2.6342845111102
"Republican Supporters","Media",56,"Effect of a structural 10 percentage point attention increase at day 0",3.82487511104518,4.95983031194473,5.42503287118453
"Republican Supporters","Media",57,"Effect of a one time 10 percentage point attention increase at day 0",1.86309668015766,2.41542069544617,2.64216866738716
"Republican Supporters","Media",57,"Effect of a structural 10 percentage point attention increase at day 0",3.8335566466736,4.97226259094366,5.43898639693378
"Republican Supporters","Media",58,"Effect of a one time 10 percentage point attention increase at day 0",1.86784201743839,2.42216299617388,2.64970234434723
"Republican Supporters","Media",58,"Effect of a structural 10 percentage point attention increase at day 0",3.84180339909744,4.98411555215797,5.45229881948256
"Republican Supporters","Media",59,"Effect of a one time 10 percentage point attention increase at day 0",1.87236268508254,2.42860430568311,2.65690298381718
"Republican Supporters","Media",59,"Effect of a structural 10 percentage point attention increase at day 0",3.849639692691,4.99541927959379,5.46500225869367
"Republican Supporters","Media",60,"Effect of a one time 10 percentage point attention increase at day 0",1.87667154410541,2.43475996925661,2.66378657328081
"Republican Supporters","Media",60,"Effect of a structural 10 percentage point attention increase at day 0",3.85708965403268,5.00620285830118,5.47712722187867
"Republican Supporters","Democratic Supporters",1,"Effect of a one time 10 percentage point attention increase at day 0",0.82344340901547,0.876133648798535,0.936650267871063
"Republican Supporters","Democratic Supporters",1,"Effect of a structural 10 percentage point attention increase at day 0",0.82344340901547,0.876133648798535,0.936650267871063
"Republican Supporters","Democratic Supporters",2,"Effect of a one time 10 percentage point attention increase at day 0",1.0534298206998,1.12786855386699,1.20945208559781
"Republican Supporters","Democratic Supporters",2,"Effect of a structural 10 percentage point attention increase at day 0",1.59300779436178,1.70197287445536,1.82321114667536
"Republican Supporters","Democratic Supporters",3,"Effect of a one time 10 percentage point attention increase at day 0",1.24565868134713,1.34146533237353,1.43193401309711
"Republican Supporters","Democratic Supporters",3,"Effect of a structural 10 percentage point attention increase at day 0",2.26740651467582,2.43320043508491,2.60148856798729
"Republican Supporters","Democratic Supporters",4,"Effect of a one time 10 percentage point attention increase at day 0",1.42273534095621,1.5318146304167,1.64045652701852
"Republican Supporters","Democratic Supporters",4,"Effect of a structural 10 percentage point attention increase at day 0",2.85022116157248,3.06402242920832,3.27854375308651
"Republican Supporters","Democratic Supporters",5,"Effect of a one time 10 percentage point attention increase at day 0",1.60385656795717,1.71316439836419,1.83191847587698
"Republican Supporters","Democratic Supporters",5,"Effect of a structural 10 percentage point attention increase at day 0",3.36867353476799,3.61080959087804,3.86245175710125
"Republican Supporters","Democratic Supporters",6,"Effect of a one time 10 percentage point attention increase at day 0",1.77751679999184,1.89487373096021,2.03053868340704
"Republican Supporters","Democratic Supporters",6,"Effect of a structural 10 percentage point attention increase at day 0",3.83259665068679,4.09753618920355,4.38667379804571
"Republican Supporters","Democratic Supporters",7,"Effect of a one time 10 percentage point attention increase at day 0",1.97792800435634,2.11125216796131,2.23456985322557
"Republican Supporters","Democratic Supporters",7,"Effect of a structural 10 percentage point attention increase at day 0",4.28314929499555,4.57519703689144,4.87254775987669
"Republican Supporters","Democratic Supporters",8,"Effect of a one time 10 percentage point attention increase at day 0",2.14892193752277,2.29720490462615,2.4266645650403
"Republican Supporters","Democratic Supporters",8,"Effect of a structural 10 percentage point attention increase at day 0",4.6912574705296,5.01217931317716,5.31664064327811
"Republican Supporters","Democratic Supporters",9,"Effect of a one time 10 percentage point attention increase at day 0",2.29446468228221,2.45833178202604,2.59141742890295
"Republican Supporters","Democratic Supporters",9,"Effect of a structural 10 percentage point attention increase at day 0",5.04551379155892,5.39705060097134,5.70603946641041
"Republican Supporters","Democratic Supporters",10,"Effect of a one time 10 percentage point attention increase at day 0",2.42468830783443,2.60173651762881,2.73696845537859
"Republican Supporters","Democratic Supporters",10,"Effect of a structural 10 percentage point attention increase at day 0",5.35034082036602,5.7312099473731,6.04209024650156
"Republican Supporters","Democratic Supporters",11,"Effect of a one time 10 percentage point attention increase at day 0",2.54429830506075,2.73319328091929,2.86939525570047
"Republican Supporters","Democratic Supporters",11,"Effect of a structural 10 percentage point attention increase at day 0",5.6145898630459,6.02263568070678,6.33297050683883
"Republican Supporters","Democratic Supporters",12,"Effect of a one time 10 percentage point attention increase at day 0",2.65795280717771,2.85664487348124,2.99604430555075
"Republican Supporters","Democratic Supporters",12,"Effect of a structural 10 percentage point attention increase at day 0",5.8493036695829,6.2811507750055,6.59202847546711
"Republican Supporters","Democratic Supporters",13,"Effect of a one time 10 percentage point attention increase at day 0",2.76249307637717,2.97216969658386,3.11266618060869
"Republican Supporters","Democratic Supporters",13,"Effect of a structural 10 percentage point attention increase at day 0",6.05871288393807,6.513397947865,6.82388476918228
"Republican Supporters","Democratic Supporters",14,"Effect of a one time 10 percentage point attention increase at day 0",2.86121559559297,3.08025420910279,3.21994243025605
"Republican Supporters","Democratic Supporters",14,"Effect of a structural 10 percentage point attention increase at day 0",6.24870124218781,6.72405129824304,7.0320202761086
"Republican Supporters","Democratic Supporters",15,"Effect of a one time 10 percentage point attention increase at day 0",2.95045336722919,3.17723164883355,3.31715127325941
"Republican Supporters","Democratic Supporters",15,"Effect of a structural 10 percentage point attention increase at day 0",6.4195236380702,6.91256375131945,7.21792025353963
"Republican Supporters","Democratic Supporters",16,"Effect of a one time 10 percentage point attention increase at day 0",3.03106697010202,3.26456891961919,3.40551746160311
"Republican Supporters","Democratic Supporters",16,"Effect of a structural 10 percentage point attention increase at day 0",6.5722110311926,7.08009278754472,7.38383980074208
"Republican Supporters","Democratic Supporters",17,"Effect of a one time 10 percentage point attention increase at day 0",3.10472332838984,3.34414038055921,3.4855879124058
"Republican Supporters","Democratic Supporters",17,"Effect of a structural 10 percentage point attention increase at day 0",6.70900966918764,7.22924198561122,7.53172021684887
"Republican Supporters","Democratic Supporters",18,"Effect of a one time 10 percentage point attention increase at day 0",3.17272499444772,3.41755628231682,3.55918822391233
"Republican Supporters","Democratic Supporters",18,"Effect of a structural 10 percentage point attention increase at day 0",6.83253584256824,7.36321269316407,7.6644704165645
"Republican Supporters","Democratic Supporters",19,"Effect of a one time 10 percentage point attention increase at day 0",3.23628405045879,3.4857848147492,3.62743555676115
"Republican Supporters","Democratic Supporters",19,"Effect of a structural 10 percentage point attention increase at day 0",6.94550628188472,7.48487755741273,7.78488109851413
"Republican Supporters","Democratic Supporters",20,"Effect of a one time 10 percentage point attention increase at day 0",3.29553350978265,3.5490177269483,3.6903184486925
"Republican Supporters","Democratic Supporters",20,"Effect of a structural 10 percentage point attention increase at day 0",7.0496119876598,7.5960764406006,7.89452838528832
"Republican Supporters","Democratic Supporters",21,"Effect of a one time 10 percentage point attention increase at day 0",3.35052328348776,3.60721344570648,3.74793038472386
"Republican Supporters","Democratic Supporters",21,"Effect of a structural 10 percentage point attention increase at day 0",7.14577846780585,7.6977406083674,7.99429425049091
"Republican Supporters","Democratic Supporters",22,"Effect of a one time 10 percentage point attention increase at day 0",3.40011709202147,3.66035596328171,3.80024448987208
"Republican Supporters","Democratic Supporters",22,"Effect of a structural 10 percentage point attention increase at day 0",7.23329088369261,7.79027714162931,8.08452593777608
"Republican Supporters","Democratic Supporters",23,"Effect of a one time 10 percentage point attention increase at day 0",3.44515945913339,3.70904201239533,3.84789411067139
"Republican Supporters","Democratic Supporters",23,"Effect of a structural 10 percentage point attention increase at day 0",7.31236643815765,7.87438741162676,8.16591567082207
"Republican Supporters","Democratic Supporters",24,"Effect of a one time 10 percentage point attention increase at day 0",3.48683260577517,3.75395757593235,3.8916526313852
"Republican Supporters","Democratic Supporters",24,"Effect of a structural 10 percentage point attention increase at day 0",7.38421566970274,7.95106907306561,8.23954463042998
"Republican Supporters","Democratic Supporters",25,"Effect of a one time 10 percentage point attention increase at day 0",3.52559701731311,3.7956813234726,3.93215991324132
"Republican Supporters","Democratic Supporters",25,"Effect of a structural 10 percentage point attention increase at day 0",7.44998471094799,8.02140893273187,8.30661693743936
"Republican Supporters","Democratic Supporters",26,"Effect of a one time 10 percentage point attention increase at day 0",3.56176052301252,3.83457452743841,3.96979528106217
"Republican Supporters","Democratic Supporters",26,"Effect of a structural 10 percentage point attention increase at day 0",7.51060915862107,8.08633502515757,8.36815428770885
"Republican Supporters","Democratic Supporters",27,"Effect of a one time 10 percentage point attention increase at day 0",3.59546750314048,3.87078135800223,4.00469885041652
"Republican Supporters","Democratic Supporters",27,"Effect of a structural 10 percentage point attention increase at day 0",7.56672318303875,8.14645960692084,8.42482293430682
"Republican Supporters","Democratic Supporters",28,"Effect of a one time 10 percentage point attention increase at day 0",3.62677384879563,3.90436591916262,4.03695090247844
"Republican Supporters","Democratic Supporters",28,"Effect of a structural 10 percentage point attention increase at day 0",7.61868578876005,8.20212038601588,8.47700618493755
"Republican Supporters","Democratic Supporters",29,"Effect of a one time 10 percentage point attention increase at day 0",3.65577518961157,3.93545492526814,4.06616736817158
"Republican Supporters","Democratic Supporters",29,"Effect of a structural 10 percentage point attention increase at day 0",7.66673239420886,8.25355491533882,8.52445413318381
"Republican Supporters","Democratic Supporters",30,"Effect of a one time 10 percentage point attention increase at day 0",3.68270309819776,3.96429501349347,4.09311347983118
"Republican Supporters","Democratic Supporters",30,"Effect of a structural 10 percentage point attention increase at day 0",7.71116181509489,8.30106965659113,8.56766592702525
"Republican Supporters","Democratic Supporters",31,"Effect of a one time 10 percentage point attention increase at day 0",3.70781280841833,3.99116104487998,4.11808880513289
"Republican Supporters","Democratic Supporters",31,"Effect of a structural 10 percentage point attention increase at day 0",7.75234442611826,8.34505496754015,8.60719052549731
"Republican Supporters","Democratic Supporters",32,"Effect of a one time 10 percentage point attention increase at day 0",3.7313103885489,4.01628960145147,4.14134310182319
"Republican Supporters","Democratic Supporters",32,"Effect of a structural 10 percentage point attention increase at day 0",7.79065391881488,8.38592405455185,8.64355757701207
"Republican Supporters","Democratic Supporters",33,"Effect of a one time 10 percentage point attention increase at day 0",3.75333809183496,4.03984103965248,4.16304815559427
"Republican Supporters","Democratic Supporters",33,"Effect of a structural 10 percentage point attention increase at day 0",7.82640666182702,8.42403324886225,8.677206524731
"Republican Supporters","Democratic Supporters",34,"Effect of a one time 10 percentage point attention increase at day 0",3.77397840603305,4.06190488251348,4.18329804084811
"Republican Supporters","Democratic Supporters",34,"Effect of a structural 10 percentage point attention increase at day 0",7.85982699727337,8.45963572005352,8.70844345707471
"Republican Supporters","Democratic Supporters",35,"Effect of a one time 10 percentage point attention increase at day 0",3.79328472361017,4.08254416994866,4.2021588635859
"Republican Supporters","Democratic Supporters",35,"Effect of a structural 10 percentage point attention increase at day 0",7.89105653665549,8.49289692727453,8.73746585712149
"Republican Supporters","Democratic Supporters",36,"Effect of a one time 10 percentage point attention increase at day 0",3.81132792211017,4.10184050007044,4.21971525959808
"Republican Supporters","Democratic Supporters",36,"Effect of a structural 10 percentage point attention increase at day 0",7.92020722547705,8.52395055337242,8.76442652653685
"Republican Supporters","Democratic Supporters",37,"Effect of a one time 10 percentage point attention increase at day 0",3.82821329683907,4.11990547558203,4.23607970312036
"Republican Supporters","Democratic Supporters",37,"Effect of a structural 10 percentage point attention increase at day 0",7.94741207895721,8.55294593692705,8.7894813120151
"Republican Supporters","Democratic Supporters",38,"Effect of a one time 10 percentage point attention increase at day 0",3.84405406644408,4.13685945218299,4.25137331410982
"Republican Supporters","Democratic Supporters",38,"Effect of a structural 10 percentage point attention increase at day 0",7.97283058982754,8.58005642821839,8.81280228007108
"Republican Supporters","Democratic Supporters",39,"Effect of a one time 10 percentage point attention increase at day 0",3.85894772867647,4.15280864547895,4.26570423204404
"Republican Supporters","Democratic Supporters",39,"Effect of a structural 10 percentage point attention increase at day 0",7.99662714862143,8.60546045669673,8.83456366358592
"Republican Supporters","Democratic Supporters",40,"Effect of a one time 10 percentage point attention increase at day 0",3.87296667119094,4.16783181505207,4.27915298500891
"Republican Supporters","Democratic Supporters",40,"Effect of a structural 10 percentage point attention increase at day 0",8.01894668440026,8.62931503762419,8.85491734176878
"Republican Supporters","Democratic Supporters",41,"Effect of a one time 10 percentage point attention increase at day 0",3.886160184681,4.18198286064401,4.29177424221676
"Republican Supporters","Democratic Supporters",41,"Effect of a structural 10 percentage point attention increase at day 0",8.03990072879873,8.65174100430534,8.87397838070029
"Republican Supporters","Democratic Supporters",42,"Effect of a one time 10 percentage point attention increase at day 0",3.89856713850442,4.19530561962714,4.30361212147113
"Republican Supporters","Democratic Supporters",42,"Effect of a structural 10 percentage point attention increase at day 0",8.05957127205022,8.67282845229178,8.8918310035217
"Republican Supporters","Democratic Supporters",43,"Effect of a one time 10 percentage point attention increase at day 0",3.91023133698215,4.2078481450436,4.31471442928572
"Republican Supporters","Democratic Supporters",43,"Effect of a structural 10 percentage point attention increase at day 0",8.07802875297208,8.69265473316578,8.90854668947713
"Republican Supporters","Democratic Supporters",44,"Effect of a one time 10 percentage point attention increase at day 0",3.92120600881749,4.21966643193391,4.32513623936788
"Republican Supporters","Democratic Supporters",44,"Effect of a structural 10 percentage point attention increase at day 0",8.09534808942344,8.71129971220863,8.92419916417529
"Republican Supporters","Democratic Supporters",45,"Effect of a one time 10 percentage point attention increase at day 0",3.93154667727133,4.23081859598338,4.33493471293016
"Republican Supporters","Democratic Supporters",45,"Effect of a structural 10 percentage point attention increase at day 0",8.11161156146745,8.72884939940743,8.93886844861821
"Republican Supporters","Democratic Supporters",46,"Effect of a one time 10 percentage point attention increase at day 0",3.9413029957814,4.24135702660156,4.34416159755592
"Republican Supporters","Democratic Supporters",46,"Effect of a structural 10 percentage point attention increase at day 0",8.12690200517165,8.74538992882016,8.95263539180115
"Republican Supporters","Democratic Supporters",47,"Effect of a one time 10 percentage point attention increase at day 0",3.95051460455101,4.25132375988404,4.35285838845634
"Republican Supporters","Democratic Supporters",47,"Effect of a structural 10 percentage point attention increase at day 0",8.1412939041694,8.76099866837867,8.96557287114742
